36
t_index    tf-idf
1214       0.17619529325404273
1299       0.05321081920846651
1692       0.1466077646549182
2492       0.2745338479750484
2939       0.0736165251132128
2991       0.21899053890509895
3166       0.24579996945709248
3457       0.07988668943683694
3806       0.179530721849485
4458       0.17239218987037339
4846       0.10161292125646465
5916       0.017078716010799275
6154       0.057118721556120244
6189       0.04535721919737298
6665       0.17375527215183165
7439       0.12414550936044359
8469       0.11991365860918254
9017       0.13096577405270451
9117       0.19274770965093774
9783       0.12951768995450083
10118      0.17822277450313662
10613      0.18034459046615955
10969      0.17834600862840777
11017      0.037112237255347506
11181      0.4117382485560367
11263      0.11821367980724987
11983      0.18034459046615955
12089      0.02930047981578824
12702      0.18490947887177445
12915      0.06269171055826114
12958      0.38855306986350246
13063      0.05554330906994945
13065      0.11821367980724987
13515      0.05785321114662249
14064      0.12228358480101711
14142      0.03639745406003882
