204
t_index    tf-idf
45         0.06517074420096218
75         0.07230742525127577
412        0.038460770540996336
870        0.045666517099909903
888        0.034463503903570926
942        0.09570183313347476
974        0.03262367887608016
998        0.0331262719486356
1026       0.03791962665858812
1099       0.028456812964847658
1135       0.03960675962206666
1158       0.23139540686977367
1222       0.03739769909649146
1266       0.048860454011178875
1385       0.04197234192974297
1553       0.04940361030165029
1556       0.06782785807986537
1614       0.050612462267002625
1947       0.05747719904870596
1958       0.07036138158548792
1962       0.019429038111684074
1995       0.166675222302286
2016       0.03262367887608016
2357       0.031783483609067284
2364       0.04370368369457931
2389       0.03299900348806154
2483       0.07095531755846844
2596       0.04293658363224744
2656       0.05275628864718004
2779       0.03532842485407825
2802       0.025515531154761274
2975       0.02597976180041544
3005       0.020526128704363406
3024       0.05337672012941292
3225       0.0621185669306001
3235       0.030446251654131964
3252       0.04659521001756367
3301       0.06517074420096218
3334       0.04587482725591983
3345       0.027380765722497192
3361       0.11767697436469543
3428       0.015137488557713137
3532       0.19416463758427394
3534       0.06892700780714185
3542       0.06475736589716091
3544       0.06408140033593068
3621       0.033384163043601575
3744       0.07095531755846844
3750       0.024274645582895236
3754       0.041512947811358426
3774       0.027123626535016054
3779       0.04596960856716839
3858       0.025901364732603353
3913       0.09268514189262717
4044       0.048649628861672026
4229       0.033913929039932685
4300       0.04596960856716839
4469       0.039214751980974606
4511       0.03826011328911251
4514       0.038460770540996336
4746       0.0895860551192216
4881       0.10295476643501991
4910       0.026622461560719925
5124       0.01363770473759947
5294       0.051337302898885946
5497       0.03705976661891459
5594       0.023457801258634958
5614       0.03287282747409878
5723       0.08302589562271685
5733       0.03902260002424518
5735       0.05067703688913186
5916       0.011008227963142334
5931       0.15443214965252985
6135       0.09268514189262717
6277       0.03013012301052303
6356       0.04193318716002834
6477       0.05498188588028649
6612       0.0357807502464927
6620       0.046279081373954735
6707       0.03656700264426571
6851       0.02818032678154288
6869       0.058838487182347715
7262       0.046279081373954735
7270       0.3127157431263876
7333       0.08672504184987115
7398       0.011434961446769499
7429       0.03274772531157175
7467       0.02536398944792672
7485       0.04128852489683427
7555       0.031099666576158574
7569       0.01689234562971062
7657       0.05498188588028649
7707       0.031099666576158574
7800       0.019378783651208587
7801       0.04793244197249899
7881       0.024845568425773113
8017       0.039214751980974606
8068       0.03960675962206666
8077       0.1242371338612002
8088       0.05458910379092516
8213       0.05424725307003211
8262       0.4014220414161182
8288       0.02729455189546258
8503       0.02420481449968133
8583       0.032137703529165465
8603       0.040215098104686216
8657       0.035172504357359836
8686       0.041512947811358426
8708       0.024274645582895236
8749       0.014766271472220528
9009       0.016189286002914326
9010       0.023281925262507948
9084       0.009089928921967997
9103       0.01685004512462984
9564       0.05442712512300775
9693       0.03121144974125621
9750       0.03609022305327904
9808       0.03364665957931065
9853       0.07178355536719906
9924       0.04244655774373325
9927       0.05101144288887007
9930       0.023590828549986523
9931       0.032500670498240326
9933       0.03960675962206666
9966       0.048649628861672026
10138      0.040215098104686216
10181      0.024066139741254513
10356      0.0519297086099244
10397      0.18511632549581894
10464      0.05019836684508807
10505      0.07230742525127577
10511      0.07921620382369911
10599      0.032500670498240326
10622      0.037743583651823294
10632      0.04370368369457931
10636      0.04536954911341965
10651      0.029617896432359767
10755      0.04998366494413654
10820      0.08249628357195148
10855      0.12880975089674232
10943      0.025288800458558528
10968      0.15718799526867724
10969      0.08621579857305894
11017      0.07774325042526435
11074      0.05615846688784408
11127      0.009015375514282812
11166      0.07653618352919546
11264      0.05710028579956973
11273      0.018361284579109176
11337      0.031783483609067284
11350      0.046279081373954735
11366      0.09268514189262717
11390      0.051477383217509956
11696      0.06038722516576376
11738      0.031783483609067284
11750      0.05498188588028649
11902      0.036247437550525036
11932      0.032500670498240326
12089      0.01888586712477062
12247      0.051477383217509956
12360      0.03609022305327904
12381      0.04983703705542923
12405      0.020526128704363406
12428      0.05103856211210094
12459      0.06122742043277663
12540      0.0171919074018215
12708      0.03593467223272223
12759      0.008219314385499464
12767      0.0276424832955198
12799      0.034324171908982425
12824      0.0621185669306001
12871      0.012215113502794719
12915      0.020204230832935384
12945      0.0276424832955198
13063      0.03580090023644933
13065      0.11429341071576445
13071      0.15863516141877512
13090      0.0630672454602674
13098      0.04174085028924871
13156      0.07427025865660639
13161      0.04293658363224744
13207      0.04194349394127398
13376      0.015751652681059887
13472      0.08672504184987115
13647      0.036729428776160006
13655      0.060469491251302486
13733      0.03864567128552335
13748      0.03547765877923422
13783      0.038832927516854784
13784      0.017985298697867164
13799      0.03532842485407825
13824      0.01994126468984734
13825      0.1796805601461008
13860      0.02420481449968133
13914      0.03142501282385532
13920      0.06408140033593068
13953      0.028364071866226415
13957      0.05615846688784408
13960      0.03299900348806154
13982      0.04983703705542923
14010      0.03143759905373545
14060      0.04940361030165029
14142      0.023460280697773405
14258      0.09431279716120634
