38
t_index    tf-idf
333        0.2372656187454997
1103       0.20151199394204458
1556       0.1350272869000762
1712       0.11040921881725689
1934       0.06026945471349637
3295       0.12426744697783554
3428       0.06026945471349637
3716       0.0512691299989598
4315       0.1689996910601278
5594       0.09339652910357561
5735       0.13451273056993526
5916       0.021914464019937865
6292       0.07273331113925939
7455       0.07577426938389713
7934       0.30472650926010414
8032       0.08237565720720157
8076       0.16264186515025086
8262       0.3688268690911816
8279       0.23426366435403415
8514       0.23190405630774438
8770       0.09006596475547758
9009       0.06445715455879364
9010       0.04634814206141054
9747       0.0960940240357969
9753       0.09157963394208707
10136      0.10406694917722355
10342      0.11005771458033706
11127      0.03589444604444462
11250      0.11183673542921521
11355      0.18181986224351107
11738      0.12654498259143365
12259      0.29916465287358956
12426      0.3284564680472082
12759      0.032724952639547146
12902      0.07273331113925939
13151      0.10599652876883872
13848      0.24732320306749023
14258      0.12516785365328836
