49
t_index    tf-idf
143        0.17027691918013152
187        0.07609628138674696
545        0.2112452641184151
891        0.10745773742052771
983        0.08142904251535385
1259       0.08273776887847382
1643       0.05555778523905369
1742       0.04775534448601252
1934       0.04487600725909575
2117       0.10053990924439042
2207       0.06350286871390709
2211       0.12879093346996176
2656       0.07819961624636448
2657       0.1744302806798056
3103       0.05789806903425026
3415       0.14314875161412202
3468       0.12240234804627374
3661       0.08547938431550206
4837       0.07701858698026673
4914       0.13909212114773822
5916       0.016317281301330575
6282       0.09089594477112106
6397       0.2313697513666523
7188       0.040631553910334205
7398       0.03389964001863674
7800       0.05744958501461367
8258       0.07609628138674696
8343       0.38640528495763615
8427       0.06248939716118728
8896       0.14107324923459988
9422       0.22689617994060038
9442       0.2445652597066341
9793       0.08091636233610397
10576      0.13909212114773822
11020      0.06506868911244014
11504      0.37821173471252956
11506      0.22689617994060038
12089      0.027994151967622085
12362      0.0931986781007421
12655      0.19320264247881808
13031      0.13196159059639045
13171      0.02852698164212343
13376      0.046696734227939025
13391      0.20048241054795565
13519      0.06837995073431356
13784      0.017772837985317345
13925      0.22017870757765282
14209      0.03530832227475382
14216      0.06614472681029959
