261
t_index    tf-idf
128        0.07968759928802893
329        0.029792235791599186
337        0.1027870803912879
475        0.05615551592734852
525        0.035373905048818814
603        0.07968759928802893
617        0.02596103941779587
664        0.044491855480167035
717        0.06390274291271493
968        0.027835485696001323
1079       0.018967305963289757
1266       0.01892398600327054
1275       0.02807775796367426
1364       0.028591314539609322
1431       0.03345390495932507
1454       0.05346952035457019
1460       0.03215649380404491
1513       0.03634354310808523
1582       0.507802014081793
1609       0.02546373911570468
1612       0.03826870825414606
1650       0.03345390495932507
1660       0.06136194854222719
1742       0.024956099693459577
1800       0.030991909290915963
1912       0.07179517110037192
1920       0.02571526112518603
1934       0.023451408906293936
2128       0.054669193853886966
2268       0.05753075216842387
2316       0.02680485998687564
2550       0.012571765330548169
2571       0.06678392980483051
2581       0.04766868078202849
2645       0.3518091803940566
2675       0.03584840566420301
2772       0.029236693076038885
2895       0.05048214454984664
2939       0.018377762356244248
3020       0.016727490358967905
3147       0.043036297796425454
3157       0.03826870825414606
3183       0.06136194854222719
3184       0.1343567931419159
3218       0.035373905048818814
3239       0.034918389626673194
3241       0.031642735968430175
3292       0.04616113644180306
3298       0.04963832398076687
3311       0.026695898705551155
3496       0.058203883195884876
3737       0.04323729690925779
3750       0.01880347051789415
3765       0.05601031472505792
3858       0.02006354928888901
3864       0.028706999104853036
3957       0.02759826113627181
4000       0.02444060197442992
4086       0.05753075216842387
4147       0.07968759928802893
4204       0.02807775796367426
4229       0.02627019054390125
4235       0.018967305963289757
4238       0.03584840566420301
4277       0.02596103941779587
4303       0.04557709216691319
4402       0.020558686732771222
4469       0.030376280066489063
4471       0.020246711957052636
4482       0.07179517110037192
4511       0.11854721582424221
4514       0.029792235791599186
4580       0.03584840566420301
4601       0.03205313919420913
4703       0.03584840566420301
4762       0.02658797024812023
4772       0.03022743654821898
4828       0.043036297796425454
4951       0.037283918116033495
4967       0.054669193853886966
4993       0.035373905048818814
5079       0.030376280066489063
5108       0.02480210430543124
5124       0.010563951514327811
5316       0.016026569597104565
5334       0.03365193372473208
5338       0.01757131092804768
5388       0.06328547193686035
5594       0.03634146359625278
5632       0.015406468993469643
5686       0.02489396395500938
5690       0.038884337478572964
5714       0.044491855480167035
5731       0.02391899778476157
5733       0.03022743654821898
5743       0.06016102729023732
5749       0.06717839657095795
5916       0.008527123053242817
5948       0.026375134761501978
6090       0.01913353325135919
6100       0.03426756294915898
6143       0.054669193853886966
6189       0.05095376172949868
6190       0.07179517110037192
6201       0.03740350482994289
6239       0.05928596838330094
6254       0.027835485696001323
6292       0.028301212093984847
6325       0.018068611230138865
6361       0.015011069299191361
6409       0.025175461262185207
6423       0.03857236270285437
6548       0.03857236270285437
6672       0.05753075216842387
6772       0.025175461262185207
6796       0.015568555246603279
6908       0.037129121263695886
6913       0.04811788653740093
6936       0.03514386960876845
6993       0.027025961439016193
7007       0.023834340391014244
7144       0.05753075216842387
7188       0.010616666270551965
7231       0.02325873358743073
7337       0.04811788653740093
7404       0.0439423914374125
7465       0.018857820821598172
7484       0.05139354019564395
7485       0.03198265276309606
7522       0.05112295354333614
7682       0.01832565074580174
7703       0.029935462422306422
7706       0.02263466689169747
7715       0.09646948141213472
7716       0.07968759928802893
7732       0.06717839657095795
7800       0.015011069299191361
7844       0.04742759234374418
7881       0.019245715114520147
7897       0.013150857934559002
8095       0.06362285194483713
8258       0.01988328641567483
8298       0.06390274291271493
8344       0.15905712986209286
8378       0.08269266629396414
8514       0.06767702906912897
8630       0.021758360232088
8690       0.020622120696316325
8693       0.02566006065162998
8713       0.05139354019564395
8745       0.046357657859283516
8749       0.011438154651484062
8759       0.02597404497832679
8770       0.017522754918401273
8803       0.019589048673504812
8972       0.03634354310808523
8983       0.04616113644180306
9009       0.012540441054927586
9084       0.014082365067724522
9122       0.06105419015870894
9199       0.03609328320977472
9220       0.04811788653740093
9407       0.017283033074528203
9468       0.05753075216842387
9529       0.05139354019564395
9538       0.07179517110037192
9560       0.0261662047343653
9679       0.01695568170362078
9681       0.049421294101247425
9704       0.06328547193686035
9713       0.04616113644180306
9736       0.02037047803438679
9753       0.03563449268413014
9758       0.037129121263695886
9760       0.06466606032417384
9808       0.02606315998578339
9810       0.03494881018401399
9821       0.05753075216842387
9867       0.08349179158621974
10004      0.03987508095075306
10215      0.02713814330217715
10266      0.024619918546624903
10316      0.032512346734281904
10371      0.05753075216842387
10513      0.03287968075145777
10540      0.027383117089195913
10599      0.050350922524370414
10607      0.03022743654821898
10651      0.02294242527521572
10847      0.03560868382032994
10857      0.054669193853886966
11017      0.06022097881283943
11022      0.06390274291271493
11059      0.054669193853886966
11127      0.0069834324506064735
11179      0.0488527458251562
11236      0.06466606032417384
11278      0.028200855022117718
11312      0.07179517110037192
11332      0.09957720845148764
11343      0.052384283667824036
11377      0.02012427672353929
11380      0.019189486027377016
11550      0.04811788653740093
11583      0.052384283667824036
11640      0.0702877392175369
11659      0.029511076642285895
11761      0.14359034220074385
11937      0.02606315998578339
11948      0.06538906498617648
11956      0.03365193372473208
11982      0.030376280066489063
12006      0.06717839657095795
12033      0.10217589876606692
12066      0.02480210430543124
12089      0.02925849891177984
12273      0.028200855022117718
12312      0.07968759928802893
12313      0.037972941832775664
12338      0.052384283667824036
12405      0.04769945513160788
12430      0.03287968075145777
12540      0.026634170445256875
12613      0.030991909290915963
12678      0.07818947995735018
12735      0.030376280066489063
12759      0.019100378029899428
12769      0.05375138218460955
12772      0.02480210430543124
12798      0.023834340391014244
12807      0.028591314539609322
12809      0.07968759928802893
12871      0.02838597900490581
12941      0.018482706573844977
13004      0.0488527458251562
13127      0.04323729690925779
13161      0.033259261467321
13171      0.007453848417142553
13187      0.05346952035457019
13207      0.021660000460122092
13378      0.03215649380404491
13504      0.028200855022117718
13509      0.014516758721945211
13620      0.03146596435244113
13762      0.061298607727753765
13765      0.22509545662831437
13784      0.006965828453931434
13824      0.01544677475947503
13850      0.10933838770777393
13883      0.04411304179417
13912      0.04150011750050003
13914      0.012171121101232009
13982      0.019302223255347587
14003      0.031642735968430175
14010      0.02435199166725741
14021      0.07268708621617045
14023      0.04960420861086248
14037      0.040586960680745236
14093      0.046357657859283516
14096      0.03686119438432839
14142      0.027258978608091962
