78
t_index    tf-idf
738        0.17112834746432093
1027       0.16737306722398093
1259       0.06767181521535642
1447       0.061868418669444335
1486       0.15062110534552278
1702       0.20003168187036902
1742       0.03905943913413805
1760       0.11886487299537264
2207       0.051939452265924196
2358       0.18558001466734497
3020       0.05236125833510917
3103       0.04735524636598112
3140       0.1426677789615578
3252       0.11298106803547306
3397       0.15292140002095686
3469       0.1444959846577132
3931       0.1121702438337232
4265       0.22473697013279215
4756       0.04486342948409123
4762       0.08322704415857864
5074       0.12375502237775947
5108       0.07763683391362823
5657       0.06702571540515286
5709       0.06024393613923339
6100       0.10726610373645061
6189       0.017722012114384282
6292       0.04429496134354041
6356       0.05083844744648182
6392       0.09461949042827432
6588       0.046988428066245896
6846       0.23416478348040531
6847       0.09701248267705155
7188       0.03323283967412258
7391       0.09415958473294953
7465       0.059029729295137785
7529       0.08750925137285429
7622       0.05802092053326203
7705       0.10234212217605135
7728       0.20003168187036902
7782       0.07792543627475548
7957       0.12481904756719266
8001       0.10065792555200859
8647       0.24944225839521528
8657       0.04264201305540788
8713       0.16087472640492184
8749       0.03580430523232661
8759       0.12195795513241255
8906       0.1444959846577132
9613       0.10292168286200834
9736       0.12752945479312233
9927       0.024737853085940127
10292      0.11538482344207325
10486      0.0699142021658512
11273      0.04452126176637168
11335      0.09801655461961542
11839      0.086389509122114
12075      0.12591581708309968
12243      0.06515484998294735
12282      0.11376444455550969
12586      0.19915555263877419
12635      0.20003168187036902
12697      0.060067924932849966
12759      0.039859329636802554
12807      0.044749008208103284
12902      0.04429496134354041
12938      0.08390596367355047
13171      0.023332423106225426
13207      0.06780125740876612
13495      0.22473697013279215
13784      0.0218047976933261
13813      0.09701248267705155
13854      0.09461949042827432
13860      0.05869027723544297
13883      0.04602831083770775
14124      0.0535111063371621
14203      0.15538045752842664
14209      0.028878930299062567
14236      0.08905915629308656
