287
t_index    tf-idf
102        0.05340723231104979
187        0.023004444399844327
319        0.03088645934263601
537        0.037615938186537655
619        0.04927519231864766
878        0.04360017449400064
891        0.032485234505218924
901        0.09219647642018432
903        0.04014385851260303
912        0.04264744162502457
933        0.046539807389961156
942        0.08576872468810492
965        0.058475187783146906
974        0.029237593891573453
983        0.04923315165840053
986        0.06656158151483392
1047       0.0835179768021178
1057       0.03720422561664251
1190       0.0423445839191326
1249       0.029348765268608423
1266       0.010947279406800575
1269       0.033983863345858595
1299       0.09221298768242761
1319       0.023640297413297266
1340       0.04979187540408476
1380       0.02501221307068376
1450       0.022664018997394265
1468       0.08185337321896705
1477       0.038040934074925196
1480       0.07208216529845123
1507       0.04699264157793927
1539       0.02747848737878995
1560       0.06186284210608991
1601       0.05411949928584341
1642       0.056521354247986405
1643       0.1007730699754977
1793       0.04783663033025357
1864       0.024773407800479142
1901       0.13312316302966784
1911       0.05411949928584341
1920       0.014875943604460288
1941       0.04695805616936705
1962       0.017412454560108648
2003       0.048778011427739916
2065       0.06672761733221087
2117       0.030393926089807403
2180       0.1178435311855841
2186       0.04642600769618482
2207       0.07678946649890375
2238       0.07978584547019368
2282       0.13607784302035242
2460       0.04613442986707373
2482       0.05340723231104979
2617       0.09579140750211866
2656       0.023640297413297266
2686       0.05946098714394692
2702       0.027871762254984462
2802       0.022867216804836825
2939       0.021262592283762774
3020       0.019353270574448394
3094       0.07772365475603618
3103       0.14002396812927329
3110       0.03351610781897993
3229       0.041475671460181676
3241       0.036609821184834586
3317       0.05273150830004527
3353       0.07772365475603618
3428       0.013566334583843064
3468       0.0370030960610291
3486       0.05340723231104979
3563       0.05208875985068579
3569       0.05567114119600579
3661       0.12920511409913418
3776       0.0423445839191326
3792       0.04295742604464116
3907       0.13787536275182402
3919       0.06859232094999154
3931       0.04145929926707462
3932       0.048778011427739916
3935       0.03306439282306746
3955       0.03870529652420894
3957       0.03193046916737288
3959       0.056521354247986405
4001       0.02293565191976839
4043       0.03531905373993662
4045       0.0313981248199383
4061       0.050329653337902285
4130       0.04783663033025357
4166       0.03680499112487535
4200       0.12703375175739778
4317       0.050329653337902285
4402       0.023785864971749004
4403       0.02321300384809241
4423       0.0283804636800752
4424       0.04360017449400064
4560       0.029348765268608423
4617       0.04066054159804012
4637       0.02747848737878995
4649       0.037408473583916524
4776       0.02807289181059788
4824       0.04327488068277302
4853       0.04264744162502457
4856       0.0630691899642328
4946       0.047390020441941766
4951       0.02156826098507748
4999       0.059838291394816216
5019       0.038040934074925196
5094       0.037615938186537655
5096       0.04264744162502457
5174       0.06325083309188806
5282       0.014472821664148133
5316       0.01854232351278608
5338       0.020329548990351394
5342       0.019996019023807873
5402       0.3485431278285933
5537       0.05567114119600579
5561       0.03321325011308797
5569       0.06177291868527202
5594       0.021023063321410934
5667       0.05487248879692384
5707       0.03549588498555907
5709       0.022266791013893665
5793       0.047390020441941766
5843       0.02293565191976839
5888       0.032485234505218924
5916       0.009865659230976657
5923       0.13718464189998308
5965       0.05411949928584341
6015       0.06332321640585119
6189       0.006550241657262803
6197       0.03989292273509684
6282       0.02747848737878995
6292       0.01637188255637215
6361       0.0694696644923299
6469       0.06413397145162605
6544       0.027381976104657462
6677       0.032485234505218924
6696       0.09478004088388353
6704       0.028695388557277792
6707       0.0327716312193419
6740       0.04783663033025357
6772       0.02912735282985251
6796       0.09006206420535397
6836       0.03680499112487535
6880       0.04613442986707373
7188       0.012283206298334973
7193       0.02968802169905375
7328       0.06672761733221087
7386       0.029919145697408108
7398       0.030744303260498814
7418       0.08079933426555143
7453       0.04771851283008205
7455       0.01705638612784736
7465       0.021818007422087338
7467       0.022731403952494376
7474       0.058475187783146906
7547       0.05340723231104979
7569       0.015139051094562435
7593       0.033983863345858595
7605       0.03193046916737288
7622       0.02144514111697479
7682       0.02120230050804978
7715       0.03720422561664251
7800       0.017367416123082475
7881       0.04453358202778733
8115       0.021323161264016663
8144       0.10974497759384769
8148       0.046539807389961156
8149       0.09219647642018432
8213       0.024308404349791406
8237       0.05634923992175287
8339       0.02610018652215154
8340       0.08028771702520605
8458       0.02728616673691077
8475       0.06656158151483392
8484       0.05340723231104979
8495       0.044627218791603696
8503       0.021692542378518614
8521       0.03881130255927292
8583       0.028802059018624888
8630       0.025173855957547155
8675       0.08222675157203649
8690       0.023859256415041025
8759       0.01502564669268973
8886       0.06186284210608991
8987       0.03680499112487535
9010       0.08346176756150822
